DateTime,site_id,LE_obs,Rn,G,Ta_C,P_kPa,qa,ga,gs,rho_a,dT_obs
2011-06-07 15:00:00,US-MMS,360.623,501.962,19.408,32.19,98.123,0.01627928555505126,0.04838306297551322,0.008077248040044827,1.1195140937118513,2.2398820522347056
2011-06-07 17:00:00,US-MMS,184.647,188.673,18.201,31.64,98.061,0.017654724776061403,0.032830595477519944,0.006910809188858104,1.1208256279024078,-0.3833012126230155
2011-06-08 15:00:00,US-MMS,382.619,490.563,18.078,32.21,98.089,0.016099565758680993,0.04999274293282309,0.009198385379994936,1.1190528789306378,1.5983495940272012
2011-06-09 13:00:00,US-MMS,390.552,664.309,13.156,29.5,98.311,0.015788051107574908,0.04905798743950794,0.008786324263842963,1.131628519868031,4.6708552018538265
2011-06-12 15:00:00,US-MMS,277.609,516.974,5.682,22.26,98.397,0.009920869218511643,0.054163113867603446,0.010014241490665017,1.1603770045394237,3.6996302325665433
2011-06-12 16:00:00,US-MMS,255.201,398.617,4.781,22.32,98.386,0.009859406040752909,0.05725265559176993,0.011057977945343146,1.1600116765186483,2.0770589781895232
2011-06-12 17:00:00,US-MMS,134.314,213.887,4.143,22.32,98.336,0.009481099142590797,0.039548100236918154,0.00565166884406345,1.1594221558162523,1.6368573185924051
2011-06-12 18:00:00,US-MMS,62.964,63.422,3.369,21.97,98.315,0.00977539524585342,0.032850279095746865,0.003493109494273078,1.1605492897554028,-0.07597548652876268
2011-06-13 09:00:00,US-MMS,153.63,426.813,-2.828,17.23,98.666,0.009273946035864565,0.05909366181469618,0.009113461183319934,1.183704421378235,3.926233791930314
2011-06-13 11:00:00,US-MMS,319.199,700.475,0.91,19.99,98.672,0.009075016529245378,0.07327554945680777,0.012488190540009353,1.17263079812255,4.404688978477106
2011-06-13 14:00:00,US-MMS,330.261,648.029,5.478,22.9,98.535,0.009211886256841948,0.05071282896640745,0.008961756737341,1.1594923945047697,5.284528856092099
2011-06-13 16:00:00,US-MMS,279.455,378.338,5.827,24.34,98.541,0.009513079939614527,0.05228992443121095,0.009953792263416687,1.1539501350464538,1.5345225055240124
2011-06-13 17:00:00,US-MMS,145.52,212.181,5.485,24.68,98.452,0.009513675461267194,0.029094339778807862,0.004741976081402583,1.151591764298834,1.816803503306014
2011-06-14 12:00:00,US-MMS,328.961,481.772,3.95,22.54,98.447,0.010293113127685086,0.03908390339572127,0.014445442698828533,1.1598672819267748,3.267447673996694
2011-06-14 14:00:00,US-MMS,349.842,520.931,5.34,22.76,98.329,0.010005184559736625,0.05389269915094159,0.014528171000577642,1.1576157560865024,2.643568027194853
2011-06-14 15:00:00,US-MMS,276.278,491.257,6.387,24.09,98.343,0.009910684550797938,0.05255941206823973,0.00828927963902634,1.152600088731326,3.426118967537547
2011-06-14 18:00:00,US-MMS,38.772,58.727,5.03,22.86,98.15,0.011466967095122018,0.010590521443059818,0.0021223717275762138,1.1551180488572095,1.2139605237678455
2011-06-16 05:00:00,US-MMS,-13.818,-62.886,-0.186,17.8,97.658,0.012552328366654195,0.023670272313522863,0.007381507345139658,1.1693160561332294,-1.757307398786816
2011-06-16 16:00:00,US-MMS,310.035,403.739,12.086,28.17,97.771,0.010819628006659051,0.07141381446444392,0.008132486216269639,1.130380214300878,1.006035042812817
2011-06-16 17:00:00,US-MMS,136.868,202.711,11.626,28.3,97.762,0.010679817083152552,0.050023805105415244,0.003384987660696749,1.129788730304833,0.9545429167743211
2011-06-17 03:00:00,US-MMS,5.471,-49.596,1.979,22.07,97.907,0.012457963829734034,0.02195021230435306,0.0008449429206237896,1.1553416138066834,-2.23825722160219
2011-06-19 03:00:00,US-MMS,-12.344,-53.658,1.525,19.21,97.712,0.013914515232493405,0.004823159367165441,0.0010147681358267798,1.1643201090041557,-7.5904802100441575
2011-06-20 21:00:00,US-MMS,-10.775,-47.44,8.978,24.09,97.579,0.018571524100281556,0.020663667524393293,0.0032573674110018963,1.1436458523566908,-1.9218042756337248
2011-06-20 22:00:00,US-MMS,-13.167,-48.484,8.309,24.21,97.629,0.018547972278227718,0.017716318636547244,0.003939450537884075,1.14377010639104,-2.1422349920934813
2011-06-21 01:00:00,US-MMS,-4.704,-45.603,6.778,23.79,97.715,0.017489770298447525,0.009644210723951878,0.000606926725536974,1.1463968418177786,-4.290828795907801
2011-06-21 03:00:00,US-MMS,-16.344,-47.949,5.695,22.66,97.705,0.01683230140116345,0.019540304536549303,0.010735788411432468,1.150658331608072,-1.6506882340768934
2011-06-21 14:00:00,US-MMS,225.676,324.822,14.618,27.84,97.595,0.01901102498795945,0.06446935410479605,0.01443792188670223,1.1295824863707187,1.1549502099960707
2011-06-22 14:00:00,US-MMS,405.387,613.633,10.605,26.47,97.433,0.012519276163758506,0.09435479203264865,0.013431301634152383,1.132863864105356,1.8397944107577202
2011-06-22 16:00:00,US-MMS,263.561,380.463,8.914,25.99,97.415,0.011742652327993467,0.06599445873634426,0.009035020882975718,1.134472033555357,1.4351859379932772
2011-06-23 15:00:00,US-MMS,155.833,215.494,4.852,21.59,97.433,0.012227049858432126,0.06374318345887739,0.012806448921247701,1.1516206519754593,0.7429209800068399
2011-06-24 12:00:00,US-MMS,100.103,203.082,-0.025,17.87,97.747,0.011004597104246758,0.054841787994445175,0.01211895031267364,1.1701001891478622,1.5971781980736732
2011-06-24 15:00:00,US-MMS,136.526,194.447,1.721,19.7,97.778,0.011323029850808079,0.07854842712997576,0.014205575662483741,1.1631570844070744,0.6120605533395124
2011-06-25 05:00:00,US-MMS,-11.552,-61.841,-1.885,16.71,98.124,0.011277013392418388,0.019064889959942093,0.008213650925932639,1.1793138656165578,-2.142157914918828
2011-06-25 11:00:00,US-MMS,343.458,638.074,3.786,22.65,98.262,0.011199510200733526,0.04281387732170317,0.011048516023804656,1.1572571655502415,5.840616656915418
2011-06-25 14:00:00,US-MMS,408.085,579.812,7.747,25.55,98.216,0.012302237055121098,0.05453057653735918,0.01521586787059323,1.145485164855639,2.612132856198735
2011-06-27 13:00:00,US-MMS,265.214,526.609,8.792,24.41,97.765,0.01745493056965093,0.07881696046709462,0.02049163205622153,1.144593574039885,2.786130512056605
2011-06-27 18:00:00,US-MMS,56.686,86.167,11.872,26.72,97.909,0.017416323717796417,0.03193482931013876,0.003918707959992118,1.1374492902100461,0.4823607796468044
2011-06-27 23:00:00,US-MMS,-25.691,-63.686,6.453,22.4,98.132,0.01637874354990728,0.025432942296475365,0.04359768275161161,1.1567037279537316,-1.5033753362253492
2011-06-28 03:00:00,US-MMS,-16.033,-59.354,4.421,20.82,98.097,0.015390905090475214,0.03436358480663737,0.009265742620260017,1.16250589114321,-1.1891617218970998
2011-06-28 04:00:00,US-MMS,-2.379,-50.367,4.074,20.5,98.122,0.01514093253014709,0.037901741973403756,0.0010694925039881654,1.1640692990306076,-1.1741316091893466
2011-06-28 09:00:00,US-MMS,339.596,505.26,4.936,23.21,98.361,0.011233740976825158,0.0630457817277923,0.01568543916553118,1.156234165271955,2.193934445338426
2011-06-28 10:00:00,US-MMS,424.959,603.15,5.926,23.97,98.374,0.010525127568947553,0.07128338707481739,0.016768873272496675,1.1534290707367398,2.08473936186242
2011-06-28 12:00:00,US-MMS,376.656,746.821,8.533,25.0,98.362,0.009791667436500957,0.07761479752736454,0.009378949427456585,1.1493041788818892,4.033864229661758
2011-06-28 14:00:00,US-MMS,386.824,666.148,9.901,25.71,98.404,0.010710744352067064,0.06083812871498005,0.010131105895009727,1.1470633638039962,3.841539910587188
